time_spent_current_step,active_users_in_step,avg_step_duration,hour_of_day,airport_BOD,airport_CDG,airport_DXB,airport_FCO,airport_FRA,airport_JFK,airport_LHR,airport_LYS,airport_MAD,airport_NCE,airport_ORY,flight_type_international,target_time_remaining,event_observed,current_step,passenger_id,entry_time
5.26,24,13.51,21,False,False,False,True,False,False,False,False,False,False,False,True,5.37,1,4,P00233,2025-01-10T21:16
12.52,30,16.08,8,True,False,False,False,False,False,False,False,False,False,False,False,12.67,1,2,P00234,2025-01-25T08:17
7.79,26,12.04,5,False,False,False,False,False,False,False,True,False,False,False,False,5.94,1,2,P00235,2025-01-19T05:01
5.59,48,20.86,1,False,False,False,True,False,False,False,False,False,False,False,True,6.63,1,3,P00236,2025-01-25T01:36
14.81,56,32.26,20,False,False,False,False,False,False,False,False,False,False,False,True,4.29,1,3,P00237,2025-01-10T20:10
7.15,42,16.34,13,False,False,False,False,False,True,False,False,False,False,False,True,7.13,1,3,P00238,2025-01-12T13:36
11.12,48,24.17,20,False,False,False,False,False,False,False,False,False,True,False,False,30.87,1,5,P00239,2025-01-18T20:29
3.84,25,8.94,1,False,False,False,False,False,False,False,False,True,False,False,True,5.67,1,9,P00240,2025-01-05T01:27
57.9,105,146.32,17,False,True,False,False,False,False,False,False,False,False,False,False,34.22,1,7,P00241,2025-01-17T17:01
2.34,19,3.56,23,False,False,False,False,False,False,False,True,False,False,False,False,1.91,1,4,P00242,2025-01-15T23:04
0.5,27,9.33,17,False,False,False,False,False,False,False,False,True,False,False,True,7.1,1,1,P00243,2025-01-08T17:46
0.92,36,4.9,19,False,False,False,False,False,False,False,True,False,False,False,False,5.97,1,4,P00244,2025-01-24T19:11
13.82,28,13.0,4,False,False,True,False,False,False,False,False,False,False,False,True,5.88,1,4,P00245,2025-01-06T04:57
8.33,36,9.98,13,False,False,False,False,False,False,True,False,False,False,False,True,8.67,0,5,P00246,2025-01-06T13:36
30.29,78,104.05,3,False,False,False,False,False,False,False,False,False,True,False,False,51.74,1,7,P00247,2025-01-09T03:52
8.34,62,35.87,18,False,False,False,False,False,False,False,False,False,False,True,False,4.06,1,5,P00248,2025-01-24T18:53
5.23,23,11.66,1,False,False,False,False,False,True,False,False,False,False,False,True,3.29,1,9,P00249,2025-01-22T01:48
4.45,25,14.04,14,False,False,False,False,False,False,False,False,False,False,True,False,16.2,1,2,P00250,2025-01-23T14:34
9.48,19,15.13,0,False,False,False,False,False,True,False,False,False,False,False,True,1.28,1,2,P00251,2025-01-14T00:40
18.42,21,28.89,12,False,False,False,False,False,False,False,False,False,False,False,True,4.79,1,2,P00252,2025-01-17T12:31
7.92,38,16.22,1,False,False,False,False,False,False,False,True,False,False,False,False,25.3,1,3,P00253,2025-01-19T01:05
11.67,49,23.54,7,False,False,True,False,False,False,False,False,False,False,False,True,6.43,1,3,P00254,2025-01-24T07:29
21.07,56,28.48,7,False,False,False,False,False,False,True,False,False,False,False,True,17.15,1,3,P00255,2025-01-07T07:37
2.23,20,7.32,10,False,False,False,False,False,False,False,True,False,False,False,False,3.19,1,1,P00256,2025-01-04T10:23
3.96,18,22.6,7,False,False,False,False,False,True,False,False,False,False,False,True,22.88,1,2,P00257,2025-01-10T07:53
11.57,30,16.36,2,True,False,False,False,False,False,False,False,False,False,False,False,18.01,1,8,P00258,2025-01-17T02:59
25.8,43,13.25,12,False,False,False,False,False,False,False,False,False,False,True,False,4.56,0,3,P00259,2025-01-16T12:48
11.2,65,20.45,6,False,False,False,False,False,False,False,False,False,False,False,True,7.95,1,5,P00260,2025-01-21T06:07
2.06,19,24.14,7,False,False,False,False,False,False,False,False,False,False,False,True,6.17,1,2,P00261,2025-01-23T07:43
23.68,25,27.47,12,False,False,True,False,False,False,False,False,False,False,False,True,4.43,0,8,P00262,2025-01-03T12:55
9.19,25,19.3,5,False,False,False,False,False,False,False,False,False,False,False,True,6.57,1,6,P00263,2025-01-10T05:57
15.71,42,25.4,23,False,False,False,False,False,False,False,True,False,False,False,False,1.99,1,3,P00264,2025-01-28T23:49
3.14,24,11.83,21,False,False,False,False,False,False,False,True,False,False,False,False,25.51,1,2,P00265,2025-01-19T21:00
24.41,26,27.37,14,False,False,True,False,False,False,False,False,False,False,False,True,19.44,1,6,P00266,2025-01-19T14:30
0.64,31,8.0,5,False,False,False,False,False,False,False,False,False,True,False,False,1.63,0,1,P00267,2025-01-15T05:52
4.24,43,16.06,12,False,False,False,False,False,False,False,False,False,True,False,False,8.09,1,5,P00268,2025-01-23T12:40
4.07,22,22.99,7,True,False,False,False,False,False,False,False,False,False,False,False,6.37,1,2,P00269,2025-01-06T07:32
19.56,44,17.82,3,False,False,False,False,False,False,False,False,False,False,False,True,11.89,1,5,P00270,2025-01-05T03:05
18.67,18,16.57,15,False,False,False,False,False,False,False,False,False,False,False,True,10.8,1,2,P00271,2025-01-10T15:25
5.81,24,13.08,20,False,False,False,False,False,False,False,True,False,False,False,False,15.71,1,2,P00272,2025-01-28T20:15
8.38,35,11.22,17,False,True,False,False,False,False,False,False,False,False,False,False,3.57,1,1,P00273,2025-01-05T17:33
11.66,22,22.03,18,False,False,False,False,False,False,False,False,False,True,False,False,3.83,1,2,P00274,2025-01-14T18:33
4.39,20,17.73,22,True,False,False,False,False,False,False,False,False,False,False,False,2.46,0,8,P00275,2025-01-24T22:03
11.64,25,15.56,5,False,False,False,False,False,False,False,True,False,False,False,False,6.04,1,8,P00276,2025-01-27T05:18
4.43,33,24.45,15,False,True,False,False,False,False,False,False,False,False,False,False,10.67,1,5,P00277,2025-01-18T15:45
7.24,23,10.45,1,False,False,False,False,False,False,False,True,False,False,False,False,3.56,1,2,P00278,2025-01-14T01:29
184.28,112,388.67,17,False,False,False,False,False,False,True,False,False,False,False,True,289.59,1,7,P00279,2025-01-09T17:18
229.47,66,409.57,1,False,False,False,False,False,False,False,False,False,False,False,True,160.34,1,7,P00280,2025-01-23T01:37
2.48,44,17.06,1,False,False,True,False,False,False,False,False,False,False,False,True,11.42,1,3,P00281,2025-01-26T01:21
10.56,36,20.09,12,False,True,False,False,False,False,False,False,False,False,False,False,4.75,1,5,P00282,2025-01-28T12:58
1.66,17,10.8,22,False,False,True,False,False,False,False,False,False,False,False,True,11.9,1,4,P00283,2025-01-19T22:29
1.64,27,4.12,14,False,True,False,False,False,False,False,False,False,False,False,False,2.47,1,4,P00284,2025-01-08T14:35
1.48,28,11.59,10,False,False,False,False,False,False,False,False,False,False,True,False,2.55,1,1,P00285,2025-01-26T10:00
10.53,12,9.69,14,False,True,False,False,False,False,False,False,False,False,False,False,2.96,1,2,P00286,2025-01-01T14:39
5.64,31,4.3,4,False,False,False,False,False,False,False,False,False,True,False,False,1.93,0,4,P00287,2025-01-14T04:40
23.22,92,110.51,17,False,False,False,False,False,False,False,False,False,True,False,False,23.33,0,7,P00288,2025-01-20T17:12
1.45,19,6.97,6,False,False,False,True,False,False,False,False,False,False,False,True,2.98,1,1,P00289,2025-01-13T06:30
9.4,50,17.01,0,False,False,False,False,False,True,False,False,False,False,False,True,3.35,1,3,P00290,2025-01-15T00:20
11.14,36,33.06,17,False,False,False,False,False,False,True,False,False,False,False,True,6.81,0,6,P00291,2025-01-21T17:02
7.33,48,30.65,20,False,False,False,False,True,False,False,False,False,False,False,True,9.32,1,5,P00292,2025-01-22T20:07
3.39,9,3.12,23,True,False,False,False,False,False,False,False,False,False,False,False,0.5,1,4,P00293,2025-01-01T23:11
3.34,17,9.35,11,False,False,False,False,True,False,False,False,False,False,False,True,2.83,1,1,P00294,2025-01-23T11:18
6.42,24,7.21,2,False,False,True,False,False,False,False,False,False,False,False,True,1.9,1,1,P00295,2025-01-03T02:03
5.38,27,14.04,13,False,False,False,False,False,False,False,True,False,False,False,False,14.65,1,8,P00296,2025-01-10T13:53
4.32,32,24.89,12,False,False,False,False,False,False,False,True,False,False,False,False,4.27,1,6,P00297,2025-01-28T12:29
4.37,25,5.37,21,False,True,False,False,False,False,False,False,False,False,False,False,4.44,1,1,P00298,2025-01-11T21:21
11.77,34,24.64,7,False,False,False,False,False,False,False,True,False,False,False,False,22.12,1,5,P00299,2025-01-26T07:38
38.4,114,168.98,12,False,True,False,False,False,False,False,False,False,False,False,False,26.64,0,7,P00300,2025-01-11T12:40
11.08,11,17.48,22,False,False,False,False,True,False,False,False,False,False,False,True,1.23,1,2,P00301,2025-01-15T22:08
5.54,33,27.62,15,False,True,False,False,False,False,False,False,False,False,False,False,31.62,1,6,P00302,2025-01-17T15:35
4.98,22,11.88,19,True,False,False,False,False,False,False,False,False,False,False,False,0.9,0,2,P00303,2025-01-25T19:30
3.89,22,6.61,1,False,False,True,False,False,False,False,False,False,False,False,True,6.97,1,1,P00304,2025-01-16T01:32
20.6,29,26.11,21,False,False,False,False,False,False,False,False,False,False,False,True,1.4,1,6,P00305,2025-01-27T21:04
1.09,33,18.77,10,False,True,False,False,False,False,False,False,False,False,False,False,11.54,1,5,P00306,2025-01-28T10:34
1.84,54,23.69,7,False,False,False,True,False,False,False,False,False,False,False,True,20.72,1,5,P00307,2025-01-08T07:52
6.26,44,16.8,1,False,False,True,False,False,False,False,False,False,False,False,True,13.96,1,3,P00308,2025-01-25T01:53
14.57,43,25.84,23,False,False,True,False,False,False,False,False,False,False,False,True,12.05,1,3,P00309,2025-01-24T23:12
5.88,25,11.8,1,False,False,False,False,False,False,False,False,True,False,False,True,18.86,1,4,P00310,2025-01-14T01:56
16.0,55,28.98,17,False,False,False,False,False,False,False,False,False,False,False,True,8.17,0,3,P00311,2025-01-07T17:12
23.73,24,20.45,14,False,False,False,False,False,False,False,False,False,False,False,True,1.54,1,2,P00312,2025-01-23T14:40
12.02,18,12.73,13,False,False,True,False,False,False,False,False,False,False,False,True,18.58,1,4,P00313,2025-01-03T13:02
0.73,21,7.32,23,False,False,False,False,False,True,False,False,False,False,False,True,2.97,1,1,P00314,2025-01-23T23:13
0.99,28,4.74,7,True,False,False,False,False,False,False,False,False,False,False,False,1.87,1,4,P00315,2025-01-07T07:17
21.8,34,33.42,6,False,False,False,False,False,False,False,False,False,True,False,False,13.92,1,6,P00316,2025-01-27T06:43
38.0,81,82.15,23,False,False,False,False,False,False,False,False,False,True,False,False,78.53,1,7,P00317,2025-01-09T23:21
4.76,31,31.12,14,True,False,False,False,False,False,False,False,False,False,False,False,36.18,1,6,P00318,2025-01-25T14:21
13.68,18,18.33,19,False,False,False,True,False,False,False,False,False,False,False,True,4.01,1,4,P00319,2025-01-27T19:13
129.64,109,446.42,13,False,False,False,False,False,False,False,False,True,False,False,True,119.34,0,7,P00320,2025-01-12T13:36
5.86,21,17.7,5,False,False,False,False,True,False,False,False,False,False,False,True,3.85,1,2,P00321,2025-01-08T05:54
4.29,28,11.66,20,False,False,False,False,False,False,False,False,False,True,False,False,5.12,1,9,P00322,2025-01-06T20:11
2.03,33,7.83,15,False,False,False,False,False,False,False,False,False,False,True,False,2.76,1,1,P00323,2025-01-28T15:25
4.35,17,23.11,12,False,False,False,False,False,False,True,False,False,False,False,True,7.84,0,2,P00324,2025-01-06T12:06
4.45,63,18.27,7,False,False,False,True,False,False,False,False,False,False,False,True,31.25,1,3,P00325,2025-01-23T07:08
109.93,80,658.76,21,False,False,False,False,False,False,False,False,True,False,False,True,147.02,1,7,P00326,2025-01-07T21:56
7.01,35,14.75,14,False,False,False,False,False,False,False,False,False,False,False,True,13.62,1,3,P00327,2025-01-26T14:39
2.48,31,8.38,2,False,False,False,False,False,False,False,True,False,False,False,False,1.63,1,1,P00328,2025-01-09T02:10
8.66,49,20.72,18,False,False,False,True,False,False,False,False,False,False,False,True,11.15,1,3,P00329,2025-01-08T18:02
10.22,46,23.44,1,False,False,False,False,False,False,False,False,False,False,True,False,4.16,1,3,P00330,2025-01-13T01:56
2.8,18,3.88,11,False,False,False,False,False,False,False,False,False,False,True,False,0.75,1,4,P00331,2025-01-18T11:24
8.75,28,29.29,13,False,False,False,True,False,False,False,False,False,False,False,True,34.88,1,8,P00332,2025-01-20T13:03
616.61,73,438.96,5,False,False,False,False,False,True,False,False,False,False,False,True,270.19,1,7,P00333,2025-01-20T05:04
5.79,63,17.0,17,False,False,False,False,False,False,True,False,False,False,False,True,10.32,1,3,P00334,2025-01-06T17:51
6.11,23,18.16,7,True,False,False,False,False,False,False,False,False,False,False,False,5.84,1,2,P00335,2025-01-15T07:50
14.95,16,8.67,19,False,False,True,False,False,False,False,False,False,False,False,True,1.85,1,9,P00336,2025-01-03T19:25
5.59,23,7.01,5,False,False,False,False,False,False,False,False,False,False,False,True,3.17,1,1,P00337,2025-01-01T05:19
5.47,67,28.66,6,False,False,False,False,False,False,False,True,False,False,False,False,23.07,1,3,P00338,2025-01-10T06:33
3.94,35,8.21,3,False,False,False,False,False,False,False,False,True,False,False,True,5.12,1,1,P00339,2025-01-26T03:18
1.76,30,13.77,2,False,False,False,False,False,False,True,False,False,False,False,True,4.24,1,1,P00340,2025-01-17T02:34
3.4,51,21.32,9,False,False,False,False,False,False,True,False,False,False,False,True,36.19,1,3,P00341,2025-01-24T09:55
11.35,26,31.01,1,False,False,False,False,True,False,False,False,False,False,False,True,5.22,1,8,P00342,2025-01-15T01:41
22.64,28,18.89,9,False,False,False,False,False,True,False,False,False,False,False,True,3.26,0,2,P00343,2025-01-26T09:22
0.97,17,3.43,13,False,False,False,False,False,False,False,False,False,True,False,False,1.09,1,4,P00344,2025-01-19T13:18
12.43,29,18.61,9,False,False,False,False,False,False,False,True,False,False,False,False,5.43,1,8,P00345,2025-01-20T09:53
1.49,19,12.18,11,False,False,False,False,False,False,True,False,False,False,False,True,3.03,1,4,P00346,2025-01-01T11:35
10.94,39,22.25,16,False,False,False,False,False,False,False,True,False,False,False,False,2.04,1,3,P00347,2025-01-23T16:55
10.69,45,18.76,6,True,False,False,False,False,False,False,False,False,False,False,False,9.09,1,3,P00348,2025-01-16T06:48
11.5,26,24.26,13,False,False,False,False,False,False,False,True,False,False,False,False,10.27,1,6,P00349,2025-01-10T13:26
2.3,37,6.5,9,False,False,False,False,False,True,False,False,False,False,False,True,8.07,1,1,P00350,2025-01-17T09:42
16.66,49,19.23,21,False,False,False,False,False,False,False,False,True,False,False,True,5.85,0,3,P00351,2025-01-27T21:01
2.04,28,5.31,8,False,False,False,False,False,False,False,False,False,True,False,False,1.37,0,1,P00352,2025-01-09T08:08
2.94,13,14.16,3,False,False,False,True,False,False,False,False,False,False,False,True,16.69,0,2,P00353,2025-01-18T03:28
9.96,26,12.15,5,False,False,False,False,False,False,False,True,False,False,False,False,11.22,1,3,P00354,2025-01-16T05:02
7.97,30,13.4,0,False,False,False,False,False,False,False,False,False,False,False,True,3.51,1,3,P00355,2025-01-08T00:20
3.45,18,15.63,1,False,False,False,False,False,True,False,False,False,False,False,True,2.75,0,2,P00356,2025-01-03T01:34
6.48,41,27.41,10,False,False,False,True,False,False,False,False,False,False,False,True,12.96,1,6,P00357,2025-01-25T10:51
31.88,26,36.06,14,False,False,False,False,False,True,False,False,False,False,False,True,19.02,1,8,P00358,2025-01-03T14:26
19.45,44,27.3,9,False,True,False,False,False,False,False,False,False,False,False,False,2.6,1,3,P00359,2025-01-16T09:05
11.72,31,27.23,1,False,False,False,False,False,False,False,False,False,False,False,True,14.11,1,8,P00360,2025-01-25T01:59
5.5,25,15.8,16,False,False,True,False,False,False,False,False,False,False,False,True,12.65,1,5,P00361,2025-01-23T16:53
10.34,20,19.72,14,False,False,False,False,False,True,False,False,False,False,False,True,5.96,1,2,P00362,2025-01-05T14:27
2.46,29,3.57,17,False,False,False,False,False,False,False,False,False,False,True,False,0.56,0,4,P00363,2025-01-09T17:30
30.09,44,23.23,3,False,False,False,False,False,False,False,True,False,False,False,False,14.95,1,3,P00364,2025-01-10T03:37
17.0,39,31.95,21,False,False,False,False,False,False,False,False,False,False,False,True,15.9,1,6,P00365,2025-01-10T21:46
6.71,47,15.44,7,False,False,False,False,False,False,False,False,False,True,False,False,7.12,1,5,P00366,2025-01-03T07:38
3.13,23,4.02,3,False,True,False,False,False,False,False,False,False,False,False,False,1.29,1,4,P00367,2025-01-19T03:39
146.6,71,380.04,2,False,False,False,False,False,False,True,False,False,False,False,True,218.58,1,7,P00368,2025-01-16T02:59
12.49,51,16.27,0,False,False,False,False,False,False,False,False,False,False,True,False,13.72,1,3,P00369,2025-01-02T00:44
1.21,23,3.24,5,False,False,False,False,False,False,False,True,False,False,False,False,1.76,1,4,P00370,2025-01-21T05:32
8.54,48,17.36,16,False,False,False,False,False,False,False,False,False,True,False,False,5.68,1,3,P00371,2025-01-07T16:57
